direcao,nota_media
Ron Joy,3.6
Ron Judkins,6.0
Ron Krauss,6.1
Ron Link,4.2
Ron Maxwell,6.366666666666667
Ron McLellen,2.5
Ron Moler,6.15
Ron Newcomb,4.2
Ron Nyswaner,5.8
Ron O'Neal,5.3
"Ron Oda, Kris Chin",5.6
Ron Oliver,4.4
Ron Ormond,3.55
"Ron Ormond, Herbert Tevos",2.7
Ron Satlof,4.5
Ron Senkowski,5.5
Ron Shelton,6.0
Ron Sperling,3.0
Ron Teachworth,6.2
Ron Thornton,2.4
Ron Underwood,5.814285714285714
Ron Winston,5.75
Ron Wolotzky,3.5
Rona Mark,5.6
Ronald Bronstein,6.3
Ronald Jerry,4.9
Ronald K. Armstrong,4.0
Ronald Marquisee,3.7
Ronald Neame,6.683333333333334
"Ronald Neame, Cliff Owen",5.9
"Ronald Neame, Vincente Minnelli",6.3
Ronald V. Ashcroft,3.6
Ronald Víctor García,4.5
Ronald W. Moore,4.0
Ronnie Cramer,5.2
Ronnie Khalil,4.1
"Ronnie Khalil, Monroe Mann",3.7
Ronnie Rondell Jr.,4.2
Ronnie Warner,5.8
Rory Douglas Abel,3.4
Rory Kelly,5.75
Rory Rooney,5.4
Rosario Roveto Jr.,5.6
Roscoe 'Fatty' Arbuckle,6.6
Rose Troche,5.6
Rosemary Rodriguez,6.35
Rospo Pallenberg,4.4
Ross Hagen,3.6666666666666665
"Ross Hagen, John Stewart",2.8
Ross Kagan Marks,6.15
Ross Katz,6.1
Ross McElwee,7.6
Ross Otterman,1.8
Ross Partridge,5.699999999999999
Ross Patterson,5.75
Ross Venokur,3.7
Rosser Goodman,5.6
Rotimi Rainwater,5.8
Rouben Mamoulian,6.828571428571428
"Rouben Mamoulian, Lowell Sherman",5.9
Rowan Joseph,6.7
Rowan Woods,5.7
"Rowby Goren, Chuck Staley",3.8
Rowdy Herrington,6.333333333333333
Rowdy Stovall,4.0
Rowland Brown,6.65
"Rowland Brown, John Cromwell",6.8
Rowland V. Lee,6.423529411764706
"Rowland V. Lee, Alexander Hall",6.4
"Rowland V. Lee, Mauritz Stiller",7.0
Roxann Dawson,6.2
Roxanne Benjamin,5.2
"Roxanne Benjamin, Matt Bettinelli-Olpin",5.9
Roxanne Messina Captor,5.2
"Roxie Blum, Matt Martin",4.1
Roxy Shih,4.5
Roy Boulting,5.6
Roy Calnek,6.2
Roy Del Ruth,6.3875
"Roy Del Ruth, W.S. Van Dyke",6.8
"Roy Del Ruth, Willy Pogany",6.5
Roy Huggins,6.7
Roy Kellino,6.5
Roy Knyrim,4.05
Roy Lockwood,5.5
Roy London,5.3
Roy Pomeroy,5.4
Roy Rowland,6.5181818181818185
"Roy Rowland, Buster Keaton",6.1
Roy T. Wood,5.1
Roy Ward Baker,6.733333333333333
Roy Watts,5.2
Roy William Neill,6.781818181818181
Royce Gorsuch,3.5
Royston Innes,4.5
Roze,3.8
Ruben Fleischer,6.775
Ruben Preuss,4.333333333333333
Ruben Rodriguez,4.7
Rubiano Cruz,3.8
"Ruby Larocca, Rich Mallery",3.6
Rudolf Buitendach,5.3
Rudolph Maté,6.495
Rudy Durand,5.3
Rudy Luna,7.0
Rudy Poe,3.3
Rufus Butler Seder,6.3
Rufus Williams,5.0
Rune Bendixen,2.2
Rupert Glasson,4.9
Rupert Goold,6.3
Rupert Harvey,4.1
Rupert Hitzig,4.3
"Rupert Hitzig, Jason O'Malley",5.2
Rupert Hughes,7.0
"Rupert Julian, Erich von Stroheim",6.6
"Rupert Julian, Lon Chaney",7.6
Rupert Wainwright,5.3
Rupert Wyatt,6.0
"Russ Brandt, Brian J. De Palma",5.9
Russ Emanuel,5.6
"Russ Emanuel, Tomax Aponte",3.7
Russ Hexter,6.9
Russ Marker,4.2
Russ Mayberry,5.3
Russ Meyer,5.544444444444444
Russ Parr,5.371428571428572
Russell Birdwell,6.0
Russell Brown,5.525
Russell DeGrazier,5.1
Russell Friedenberg,3.8
"Russell Friedenberg, Randy Redroad",4.6
Russell Gannon,5.300000000000001
Russell Harbaugh,5.4
Russell Holt,7.0
Russell Leigh Sharman,4.8
Russell Mack,6.35
Russell Mulcahy,5.925
Russell Rouse,6.3625
Russell S. Doughten Jr.,5.3
Russell Solberg,5.0
Russell Whaley,3.0
Rustam Branaman,4.733333333333333
Rusty Cundieff,5.7
"Rusty Cundieff, Darin Scott",4.2
Rusty Gorman,6.1
"Rusty Lemorande, Albert Pyun",2.5
Rusty Nails,3.9
Ruth Ann Baldwin,5.9
Ruth Du,4.8
Ry Russo-Young,5.6
Ryan Badalamenti,2.5
Ryan Barton-Grimley,5.1
Ryan Bellgardt,3.4333333333333336
Ryan Brookhart,3.6
"Ryan Bury, Jennifer Bonior",3.5
Ryan Callaway,3.34
Ryan Carroll,4.2
"Ryan Charles, Frank Licata",5.2
Ryan Combs,3.78
Ryan Coogler,7.466666666666666
Ryan Craig,5.3
Ryan Darst,6.3
Ryan Davy,3.5
Ryan Ederer,4.0
Ryan Eggold,4.6
Ryan Eslinger,6.2
Ryan Fleck,7.2
Ryan Francis,4.1
Ryan Gielen,5.05
Ryan Gosling,5.7
Ryan Gregory Phillips,4.3
Ryan Harper,4.55
Ryan Humphries,1.8
Ryan Jaffe,6.0
Ryan Justice,3.7
Ryan Kawamoto,5.4
Ryan Koo,5.9
Ryan LeMasters,2.8
Ryan Little,5.55
Ryan M. Kennedy,5.1
Ryan McKinney,4.0
Ryan Mitchelle,6.7
Ryan Moser,4.2
Ryan Murphy,6.0
Ryan Nagata,5.6
Ryan Nelson,4.9
Ryan O'Nan,6.5
Ryan Parrott,3.6
Ryan Perez,5.3
Ryan Phillippe,5.5
Ryan Piers Williams,4.9
Ryan Prows,6.2
Ryan R. Williams,4.8
Ryan Richmond,4.9
Ryan Ross,5.9
Ryan Rossell,4.3
Ryan Rothmaier,5.4
Ryan Roy,4.4
Ryan Sage,6.3
"Ryan Schafer, Hebron Simckes-Joffe",3.3
Ryan Schifrin,5.1
Ryan Schwartz,5.5
Ryan Shiraki,5.1
Ryan Smithee,2.8
Ryan Spindell,6.9
Ryan Stevens Harris,2.7
Ryan Thompson,3.1
Ryan Todd,5.800000000000001
"Ryan Tower, Brandon Worswick",6.7
Ryan Webb,3.3
Ryan Whitaker,5.5
Ryland Brickson Cole Tews,5.2
Ryon Baxter,6.0
S. Craig Zahler,7.1
S. Cyrus Sepher,5.8
S. Edwin Graham,2.5
S. Lee Pogostin,5.9
S. Roy Luby,4.9
S. Sylvan Simon,6.323076923076924
"S. Sylvan Simon, George Marshall",6.8
"S. Sylvan Simon, Richard Thorpe",6.0
S. William Hinzman,4.6
S.F. Brownrigg,5.075
S.J. Chiro,6.2
S.R. Bindler,4.7
S.V. Krishna Reddy,4.6
Saar Klein,5.1
Sabrina Mansfield,5.5
Sacha Gervasi,5.3
Sacha Parisot,5.0
Sage Bannick,3.5
Sai Varadan,7.0
Sal Ciavarello,4.6
Salim Akil,5.7
Sally Mattison,4.7
Salomé Breziner,5.12
Salvador Litvak,5.65
Salvatore Stabile,6.65
Sam Akina,4.8
Sam Auster,4.2
Sam B. Lorn,3.3
Sam Borowski,6.5
Sam Esmail,6.8
Sam Firstenberg,4.55
Sam Fleischner,6.3
Sam Friedlander,5.05
Sam Gaffin,3.6
Sam Garcia Southern,5.9
"Sam Gorski, Niko Pueringer",7.4
Sam Grossman,4.6
Sam Hancock,5.6
"Sam Hanover, Tyler Schnabel",5.1
Sam Hargrave,6.7
Sam Harper,4.7
Sam Henry Kass,6.2
Sam Hoffman,6.0
Sam Irvin,5.142857142857143
Sam Kadi,7.0
Sam Koji Hale,5.0
Sam Kretchmar,6.6
Sam Levinson,6.1
Sam Liu,6.459999999999999
Sam Logan Khaleghi,3.5
Sam Macaroni,3.3
Sam Mendes,8.0
Sam Miller,5.6
Sam Mills,5.4
"Sam Milman, Peter Vass",4.4
Sam Mraovich,2.3
Sam Neave,4.7
Sam Newfield,4.665517241379311
"Sam Newfield, Ron Ormond",5.2
Sam O'Steen,6.9
Sam Patton,4.5
Sam Peckinpah,6.866666666666667
Sam Pillsbury,4.625
Sam Raimi,6.738461538461538
Sam Salerno,4.2
Sam Seder,5.6
Sam Shepard,4.9
Sam Taybi,3.0
Sam Taylor,6.411111111111111
"Sam Taylor, Harold Lloyd",6.7
"Sam Taylor, Lewis Milestone",6.8
Sam Taylor-Johnson,5.15
Sam Upton,4.7
Sam Vasquez,5.5
Sam Weisman,5.733333333333333
Sam White,5.2
Sam Wood,6.5588235294117645
"Sam Wood, Edmund Goulding",7.9
"Sam Wood, Gustav Machatý",7.1
"Sam Wood, Jack Conway",6.3
"Sam Wood, William Wyler",6.3
Sam Zalutsky,5.8
Sam de Jong,5.3
Samad Davis,4.7
"Samantha Buck, Marie Schlingmann",5.0
Samm Styles,6.4
"Samuel Armstrong, Norman Ferguson",7.2
Samuel Bayer,5.2
Samuel Bischoff,6.1
Samuel Bradford,3.3
Samuel Fischer,6.1
Samuel Fuller,7.0
Samuel Goldwyn Jr.,5.6
Samuel M. Johnson,3.5
Samuel M. Sherman,2.5
Samuel Oldham,3.2
Samuel Omole,6.5
Samuel Turcotte,4.4
Sanaa Hamri,6.266666666666667
Sande N. Johnsen,4.75
Sandra L. Martin,4.8
Sandra Lindo,3.1
Sandra Seacat,5.3
Sandra Weintraub,4.2
Sandy Chukhadarian,2.9
Sandy Collora,5.8
Sandy Tung,4.7
Sang-ok Shin,4.3
Sanjeev Sirpal,3.85
Santiago Rizzo,6.9
Santino Campanelli,5.4
Sara Colangelo,5.8
Sara Driver,6.7
Sara Moore,3.2
Sara Seligman,5.2
Sara Zandieh,5.3
Sarab Neelam,7.1
Sarah Adina Smith,5.65
Sarah Daggar-Nickson,5.7
Sarah Jacobson,5.8
Sarah Kelly,6.2
Sarah Knight,6.2
"Sarah Nean Bruce, Eduardo Durão",1.9
Sarah Remetch,3.2
Sarah Schenck,4.8
Sarah Siegel-Magness,5.8
Sarah Smick,4.9
"Sarah-Violet Bliss, Charles Rogers",5.4
Sarky Mouradian,5.6
Sascha Rice,4.7
"Sasha Gelbart, Eric Tipton",5.1
Sasha Gordon,5.4
"Sasha King, Brian O'Donnell",6.6
Sasha Krane,2.6
Sasie Sealy,6.5
Saul Resnick,5.0
Saul Rubinek,6.6
Savage Steve Holland,5.725
Savannah Bloch,5.0
"Scarlet Fry, Jacob D. O'Neal",1.7
Scooter Downey,4.6
Scooter McCrae,3.8
Scot Armstrong,5.6
Scott A. Hamilton,6.3
Scott A. Meehan,4.3
"Scott Alexander, Larry Karaszewski",5.8
Scott Aukerman,6.1
Scott B. Hansen,4.766666666666667
"Scott Beck, Bryan Woods",5.35
Scott Boswell,5.6
Scott Bunt,3.3
Scott Caan,6.25
Scott Coffey,5.85
"Scott Conditt, Jeremy Tremp",4.4
Scott Coones,2.8
Scott Cooper,7.2
Scott Culver,4.1
Scott D. Goldstein,4.8
Scott D. Rosenbaum,5.9
Scott Dacko,4.8
Scott David Russell,4.5
Scott Derrickson,6.8
Scott Di Lalla,3.3
Scott Dikkers,5.5
Scott Douglas Brown,7.9
Scott Dow,3.5
Scott Edmund Lane,4.9
"Scott Falconer, Scott Hatley",5.6
Scott Featherstone,5.5
Scott Foley,5.4
Scott Frank,6.75
Scott Gabriel,6.2
Scott Glosserman,6.7
Scott Harper,2.2
Scott Hicks,6.6
Scott Jeffrey,4.8
Scott Kalvert,7.3
Scott King,4.8
Scott Kirkpatrick,2.4
Scott L. Flynn,6.0
Scott Leberecht,5.9
Scott Lew,5.7
Scott M. Rosenfelt,5.6
Scott Mabbutt,4.5
Scott Maginnis,2.9
Scott Mann,6.1
Scott Mansfield,3.9
Scott Marshall,4.733333333333333
Scott Marshall Smith,5.6
Scott Martin,4.2
"Scott McGehee, David Siegel",6.575
Scott McGinnis,5.0
Scott McKinsey,6.7
Scott Morgan,3.3
Scott Murphy,6.0
Scott P. Levy,4.7
"Scott P. Levy, Tripp Reed",3.7
Scott Paulin,5.7
Scott Pembroke,5.4
Scott Perlman,5.8
Scott Peters,2.6
Scott Phillips,4.4
Scott Powers,4.6
Scott Prendergast,6.6
Scott Prestin,4.35
Scott R. Thompson,5.9
Scott Rodgers,4.7
Scott S. Anderson,6.5
Scott Sanders,6.7
Scott Schirmer,4.8
Scott Sidney,5.7
Scott Silver,5.35
Scott Smith,7.0
Scott Speer,5.85
Scott Spiegel,4.5
Scott Stewart,5.733333333333333
Scott Storm,5.5
Scott Teems,6.15
Scott Thomas,5.433333333333334
Scott W. McKinlay,3.9
Scott Walker,6.4
Scott Waugh,5.7
Scott Wheeler,3.0
Scott Winant,4.8
Scott Windhauser,3.8
Scott Wiper,5.333333333333333
Scott Z. Burns,7.2
Scott Zabielski,5.1
Scott Ziehl,5.125
Scottie Madden,5.2
Scotty Baker,3.1
Scotty Curlee,3.5
Scotty Milder,4.2
Sean Abley,4.3
Sean Ackerman,6.1
Sean Anders,6.257142857142857
Sean Baker,7.166666666666667
"Sean Baker, Shih-Ching Tsou",6.9
"Sean Bardin, Robert Cooley",4.5
"Sean Blau, Adam Petke",4.2
"Sean Blevins, John William Holt",4.4
Sean Branney,6.6
Sean Brosnan,5.6
Sean Byrne,6.4
Sean Cain,3.257142857142857
"Sean Canfield, Scott Dawson",3.7
Sean Carr,4.2
Sean Carter,4.3
Sean Dash,4.7
Sean Donohue,4.5
"Sean Donohue, Christopher Leto",3.8
Sean Doyle,4.8
Sean Durkin,6.9
Sean Gerowin,6.699999999999999
Sean Gordon,3.3
Sean H.A. Gallagher,5.7
Sean Hanish,6.25
Sean Hartofilis,6.6
Sean Hoessli,4.5
Sean Jackson,3.1
Sean King,4.800000000000001
Sean Kirkpatrick,5.3
"Sean MacGregor, David Sheldon",5.1
Sean McConville,4.6
Sean McEwen,4.7
Sean McGarry,3.3
Sean McGinly,5.866666666666667
Sean McNamara,5.216666666666667
Sean Melia,4.7
Sean Meredith,6.6
Sean Michael Beyer,4.7
Sean Morgan,4.3
Sean Mullin,6.1
Sean Nalaboff,5.6
Sean Nichols Lynch,5.9
Sean Olson,4.6
Sean Patrick O'Reilly,5.7
Sean Paul Lockhart,5.0
Sean Penn,6.525
Sean S. Cunningham,5.3999999999999995
"Sean Smith, Anthony Stark",6.1
"Sean Stanek, Corbin Timbrook",3.1
Sean Stone,3.2
Sean Tretta,4.7
Sean Wilson,2.2
Sean-Michael Argo,1.5
Seanie Sugrue,4.9
Sebastian Gutierrez,5.542857142857143
Sebastián Cordero,6.4
Sebastián Silva,5.15
Serge Bourguignon,4.9
Serge Levin,5.4
Serge Rodnunsky,3.488888888888889
Sergei Goncharoff,4.5
Sergio Myers,2.2
"Seth Fuller, Scott Hussion",4.5
Seth Gordon,6.300000000000001
Seth Green,5.7
Seth Grossman,5.866666666666667
Seth Henrikson,5.3
Seth Kearsley,5.4
Seth Landau,2.1
Seth MacFarlane,6.433333333333334
Seth Michael Donsky,4.8
Seth Packard,7.0
Seth Pinsker,2.9
Seth Zvi Rosenfeld,5.95
Severo Perez,6.5
Seymour Friedman,6.0
Seymour Robbie,4.9
Shaheer Naqvi,3.4
Shahin Sean Solimon,4.15
Shailja Gupta,6.4
Shainee Gabel,7.1
Shaka King,5.7
"Shalom Kolontarov, Yakov Kolontarov",7.4
Shan Serafin,3.0
Shana Betz,5.6
Shana Feste,6.3999999999999995
Shane Acker,7.1
Shane Barbanel,3.3
"Shane Beasley, Leya Taylor",2.8
Shane Black,7.366666666666667
Shane Carruth,6.800000000000001
Shane Cole,3.1
Shane Dawson,4.1
Shane Dax Taylor,5.35
Shane Hagedorn,2.6
Shane Hawks,4.8
Shane Marr,3.9
Shane Ryan,5.325
Shane Stanley,5.133333333333334
Shanra Kehl,4.3
Shaquita Smith,2.3
"Shari Springer Berman, Robert Pulcini",6.325
Sharon Pollack,5.9
Sharon Wilharm,5.0
Sharron Miller,4.5
Shaun Hart,3.7
Shaun Kosta,5.1
Shaun Paul Piccinino,4.466666666666667
"Shaun Paul Piccinino, Jason Sanders",4.8
Shawn Bell,6.3
Shawn Burkett,3.05
Shawn Christensen,6.9
Shawn Crahan,4.2
Shawn Ewert,3.5
Shawn Hazelaar,3.4
Shawn Holmes,6.1
Shawn Levy,6.133333333333333
Shawn Schepps,3.9
Shawn Snyder,5.9
Shawn Welling,6.65
Shayne Worcester,4.3
Shea Sizemore,5.800000000000001
Sheldon Lettich,5.9
Sheldon Reynolds,6.05
Sheldon Wilson,4.6
Shelley Jensen,4.5
Shelli Ryan,5.3
Shelly Cole,2.5
Shem Bitterman,5.0
Sheree Le Mon,4.9
Sherman A. Rose,4.85
Sherman Alexie,6.6
Sherri Kauk,3.5
Shervin Youssefian,5.0
Sherwin Shilati,5.5
Sherwood Ball,2.4
Shi-Zheng Chen,6.0
Shimon Dotan,4.7
Shintaro Shimosawa,5.3
Shira Piven,5.2
Shira-Lee Shalit,5.9
Shiraz Jafri,4.6
Shirley Clarke,6.8
Shirley MacLaine,6.1
Shuki Levy,4.775
Shundo Ohkawa,4.4
Sian Heder,6.7
Sidney Drew,5.8
Sidney Franklin,6.40625
"Sidney Franklin Jr., Carl K. Hittleman",4.9
"Sidney Franklin, Victor Fleming",7.5
Sidney J. Furie,5.925
Sidney King,5.6
Sidney Lanfield,6.5125
"Sidney Lanfield, Frank Tashlin",7.1
Sidney Lumet,6.54
Sidney Miller,5.449999999999999
Sidney Olcott,5.866666666666667
Sidney Poitier,6.357142857142857
"Sidney Poitier, Joseph Sargent",6.5
Sidney Salkow,5.9363636363636365
Sidney Sheldon,5.65
Sig Shore,5.075
Silas Howard,5.4
Silvia St. Croix,4.1
Silvio Narizzano,4.6
Silvio Pollio,3.3
Simeon Rice,4.3
Simon Arthur,6.8
"Simon Atkinson, Adam Townley",5.0
Simon Brand,5.4
"Simon Chung, Pierre Yves Clouin",5.4
Simon Curtis,7.6
Simon Fink,4.3
"Simon Helberg, Jocelyn Towne",4.6
Simon Hung,2.7
Simon Nuchtern,5.066666666666666
Simon Rumley,5.25
Simon Wells,5.4
Simon West,5.9399999999999995
Simon Wincer,5.633333333333333
Simone Bartesaghi,4.7
"Simone Bartesaghi, Philip Kim",3.7
Simone Kisiel,5.6
Siu-Hung Leung,5.9
Sixto Melendez,3.4
Skip Schoolnik,5.3
Skip Woods,7.2
Skott Snider,5.2
Slava Tsukerman,6.1
So Yong Kim,6.15
Sofia Coppola,6.3
Sofian Khan,3.3
Soham Mehta,5.2
Sohrab Mirmont,5.3
Sol Tryon,6.3
Sollace Mitchell,5.35
"Soman Chainani, Lisa Marie Gamlem",6.7
Somnath Sen,6.6
Somtow Sucharitkul,3.8
Sondra Locke,4.866666666666666
Sonejuhi Sinha,4.5
"Sonia A. Guggenheim, David Breschel",5.7
Sonia Sebastián,5.3
Sonny Mallhi,4.35
Sonny Marler,5.2
Soopum Sohn,4.9
"Sophia Cacciola, Michael J. Epstein",5.2
Sophia Takal,5.5
Sophie Brooks,5.7
Sophie Goodhart,6.0
Spanky Dustin Ward,5.3
Spencer Gordon Bennet,5.94375
"Spencer Gordon Bennet, Fred C. Brannon",6.25
"Spencer Gordon Bennet, Fred F. Sears",6.9
"Spencer Gordon Bennet, Thomas Carr",7.0
"Spencer Gordon Bennet, Wallace Grissell",6.6
"Spencer Gordon Bennet, William Witney",7.1
"Spencer Gordon Bennet, Yakima Canutt",6.9
Spencer Parsons,4.4
Spencer Schilly,5.6
Spencer Susser,7.0
Spencer T. Folmar,7.175
Spencer Williams,5.266666666666667
Spenser Fritz,3.8
Spicy Mac,5.4
Spike Jonze,7.8
Spike Lee,6.3619047619047615
"Spike Lee, Danya Taymor",5.6
Spiro Razatos,4.4
Srikant Chellappa,4.5
Staci Layne Wilson,2.5
Stacia Crawford,5.1
Stacie Passon,5.65
Stacy Cochran,5.166666666666667
Stacy Davidson,4.2
Stacy Sherman,4.8
Stacy Title,5.266666666666667
Stan Brakhage,6.1
Stan Dragoti,6.033333333333334
Stan Ferguson,6.6
Stan Foster,5.1
Stan Lathan,6.466666666666666
Stan Lopresto,4.3
Stan Winston,5.45
Stanley Brode,4.2
Stanley Donen,6.375
"Stanley Donen, Gene Kelly",7.566666666666667
Stanley H. Brassloff,6.1
Stanley Jacobs,6.5
Stanley Kramer,6.978571428571429
Stanley Kubrick,7.279999999999999
Stanley Logan,5.9
Stanley M. Brooks,5.4
Stanley R. Jaffe,7.1
Stanley Sheff,5.4
Stanley Tong,4.0
Stanley Tucci,6.45
Stanley Yung,3.7
Stanton Barrett,3.2
Stefan Avalos,3.4
"Stefan Avalos, Lance Weiler",5.3
Stefan C. Schaefer,5.7
Stefan Marc,5.0
Stefani Ames,5.5
Stefano Milla,2.6
Steffen Schlachtenhaufen,2.5
Stefon Bristol,5.1
Stella Meghie,5.9
Stephan Rick,5.9
Stephan Schultze,4.15
Stephan Woloszczuk,6.0
"Stephanie Argy, Alec Boehm",6.1
Stephanie Laing,6.4
Stephanie Rothman,5.275
Stephanie Turner,6.7
Stephen Belber,6.25
Stephen Biro,4.45
Stephen Burrows,5.6
Stephen C. Apostolof,3.975
Stephen Carpenter,3.9
"Stephen Carpenter, Jeffrey Obrow",5.1
"Stephen Cedars, Benji Kleiman",5.7
Stephen Chbosky,7.2
Stephen Chiodo,6.2
Stephen Cognetti,5.866666666666667
Stephen Cone,6.366666666666667
Stephen Cornwell,4.5
Stephen Cragg,3.7
Stephen Daldry,6.9
Stephen David Brooks,7.2
"Stephen David, Ben Zook",4.9
Stephen Dest,6.2
Stephen Deutsch,5.75
"Stephen Donnelly, Olly Reid",5.6
Stephen Eckelberry,5.3
Stephen Elliott,4.8
Stephen Folker,3.1
Stephen Frears,6.65
Stephen Furst,4.0
Stephen Gaghan,6.7
Stephen Goetsch,3.0
Stephen Gyllenhaal,5.957142857142857
Stephen Herek,6.1
"Stephen Hillenburg, Mark Osborne",7.1
Stephen Hopkins,5.720000000000001
Stephen J. Anderson,6.8
"Stephen J. Anderson, Don Hall",7.2
Stephen Jon Lewicki,2.7
Stephen Kay,4.9
Stephen Kessler,5.95
Stephen Kijak,5.9
Stephen King,5.5
Stephen Kinsella,6.2
Stephen Kogon,6.1
Stephen La Rocque,6.0
Stephen Lambert,6.2
Stephen Langford,2.2
Stephen Low,6.0
Stephen M. Kienzle,5.0
Stephen Maddocks,4.2
Stephen Marro,6.1
Stephen Marshall,5.5
Stephen McKendree,2.5
Stephen Michael Giglio,2.6
Stephen Milburn Anderson,6.4
"Stephen Milburn Anderson, Hubert de La Bouillerie",4.5
Stephen Moyer,5.5
Stephen Norrington,7.1
Stephen Ohl,4.2
Stephen Patrick Walker,3.2
Stephen Polk,4.8
Stephen Portland,4.1
Stephen Purvis,5.4
Stephen Reynolds,4.866666666666667
Stephen Ringer,5.4
Stephen Roberts,6.65
Stephen S. Campanelli,4.6
Stephen Sayadian,6.3
Stephen Shimek,4.4399999999999995
Stephen Smoke,5.0
Stephen Sommers,6.15
Stephen Stahl,2.9
Stephen Suettinger,6.2
Stephen Surjik,6.2
Stephen Szklarski,2.4
Stephen Tobolowsky,5.0
Stephen Tolkin,6.6
Stephen Tramontana,4.1
Stephen Traxler,3.9
Stephen Verona,6.2
Stephen Wolfe,4.6
Stephon Stewart,2.8
Sterlin Harjo,6.1
Sterling Van Wagenen,6.633333333333333
Stevan Mena,5.449999999999999
Steve Akahoshi,3.4
Steve Altman,5.2
Steve Anderson,5.65
Steve Antin,6.4
Steve Balderson,4.42
Steve Barkett,4.55
Steve Barnett,5.3
Steve Barron,5.6
"Steve Binder, Peter H. Hunt",7.2
Steve Bing,4.0
Steve Blair,4.9
Steve Boyum,4.199999999999999
Steve Buscemi,6.766666666666666
Steve Carr,5.38
Steve Carver,5.5125
"Steve Carver, Burt Kennedy",5.4
Steve Clark,5.7
Steve Collins,5.6
Steve Conrad,5.6
Steve Cuden,5.4
Steve De Jarnatt,6.3
Steve Feke,5.2
Steve Franke,4.2
Steve Freedman,4.7
Steve Gibson,3.7
Steve Goldbloom,5.0
Steve Goltz,3.8
Steve Gomer,5.925
Steve Gordon,6.9
Steve Grimaldi,6.1
Steve Guttenberg,5.4
Steve Hanft,6.2
Steve Helgoth,4.5
Steve Hudgins,3.8666666666666667
Steve Ihnat,6.2
Steve James,6.8
Steve Klein,5.5
Steve Kloves,6.5
Steve Kopera,5.85
Steve Kroschel,4.2
Steve Latshaw,3.5999999999999996
Steve Lawson,2.9
Steve Lustgarten,4.9
Steve Marra,4.3
Steve Martino,7.1
"Steve Martino, Mike Thurmeier",6.6
Steve Miner,5.82
Steve Morris,5.1
Steve Oedekerk,6.550000000000001
Steve Pink,6.0
Steve Previn,6.6
Steve Procko,4.1
Steve Pullen,4.4
Steve Race,4.4
Steve Rahaman,4.7
Steve Railsback,4.9
Steve Rash,6.05
Steve Rudzinski,4.25
Steve Sekely,5.075
"Steve Sekely, Paul Henreid",6.8
Steve Sessions,2.2
Steve Shill,5.0
Steve Skrovan,6.1
Steve Stafford,5.3
Steve Stanulis,7.15
Steve Stark,5.65
Steve Stockman,6.4
Steve Taylor,4.9799999999999995
Steve Trenbirth,5.0
Steve Wang,6.8
Steve Wolsh,2.6
Steve Woo,4.9
Steven A. Sandt,1.1
Steven Alexander,7.5
Steven Ayromlooi,3.5
Steven Baigelman,5.4
Steven Bernstein,6.2
Steven Berryessa,3.5
Steven Brill,5.771428571428571
Steven C. Miller,4.575
Steven Caple Jr.,6.75
"Steven Chang, Stevo Chang",5.9
Steven Chester Prince,5.6
Steven DeGennaro,5.2
Steven Esteb,4.1
Steven F. Zambo,4.266666666666667
Steven Feder,5.7
Steven Fierberg,2.9
Steven Fine,5.9
Steven Goldmann,5.65
Steven Hentges,5.3
Steven Hilliard Stern,4.3
Steven Ho,5.2
Steven Jay Bernheim,3.2
Steven Judd,3.5999999999999996
Steven Kampmann,4.5
"Steven Kampmann, William Porter",6.7
Steven Karageanes,3.5
Steven Kessler,5.3
Steven L. Austin,3.7
Steven L. Fawcette,4.1
Steven LaMorte,3.4
Steven Lisberger,6.8
Steven Lovy,4.6
Steven Luke,3.5
Steven Maguire,3.1
Steven Maler,6.2
Steven Nevius,3.8
Steven Okazaki,6.5
Steven Oritt,5.7
Steven Paul,3.4333333333333336
Steven Perez,2.8
Steven Peros,4.5
Steven Piet,6.2
Steven Quale,5.8
Steven R. Monroe,4.555555555555555
Steven Richter,6.5
Steven Rush,3.5
Steven Salgado,3.2
Steven Sawalich,7.3
Steven Schachter,6.8
Steven Seagal,4.6
Steven Shainberg,6.3
Steven Soderbergh,6.540000000000001
Steven Spielberg,7.35
Steven Starr,4.2
Steven Vasquez,3.3666666666666667
Steven Williford,6.4
Steven Zaillian,7.0
Stevie Long,4.4
Stewart Hendler,5.1
Stewart Hopewell,4.5
Stewart Raffill,5.283333333333333
Stewart Schill,6.2
Stewart St. John,2.2
Stewart Thorndike,5.9
Stewart Wade,5.775
Sticky Fingaz,4.199999999999999
Stig Svendsen,5.3
Stiles White,4.5
Stokes McIntyre,5.0
Storme Wood,6.9
Strathford Hamilton,5.0600000000000005
Straw Weisman,3.4499999999999997
"Straw Weisman, Tamara Friedman",5.5
Stu Pollard,5.5
Stu Segall,3.2
Stuart A. Goldman,3.7
Stuart Acher,5.199999999999999
Stuart Alexander,4.5
Stuart Baird,6.466666666666666
Stuart Blumberg,6.4
Stuart Burkin,4.5
Stuart Connelly,4.65
Stuart Cooper,2.0
Stuart E. McGowan,3.95
"Stuart E. McGowan, Edward Montagne",5.4
Stuart Gillard,5.4
Stuart Gilmore,6.2
"Stuart Gilmore, Edward Ludwig",5.1
Stuart Gordon,6.333333333333333
Stuart Hagmann,6.8
Stuart Heisler,6.388888888888889
"Stuart Heisler, Mark Sandrich",6.4
Stuart Hynson Culpepper,5.4
